episode,step,total_reward,r_progress,r_heading,r_lane,r_wall_soft,r_wall_danger,r_speed_wall,r_time_penalty,r_checkpoint,min_lidar_m,wp_index,x,y,speed_mps,steer_rad
0,2600,-1858.826,0.03,0.013,-4.09,-2.584,-0.335,0.0,-0.05,0.0,0.683,1,3.553,0.567,-0.263,-0.6
0,2700,-2257.767,0.003,0.011,-3.928,-2.553,-0.214,0.0,-0.05,0.0,0.689,1,3.565,0.561,-1.0,-0.5
0,2800,-2644.649,-0.002,0.01,-3.907,-2.549,-0.197,0.0,-0.05,0.0,0.69,1,3.563,0.56,-0.813,-0.108
0,2900,-3029.786,0.007,0.008,-3.757,-2.521,-0.085,0.0,-0.05,0.0,0.696,1,3.575,0.554,-1.0,-0.608
0,3000,-3398.414,-0.13,0.007,-3.666,-2.504,-0.017,0.0,-0.05,0.0,0.699,1,3.58,0.551,3.0,-0.411
0,3100,-3759.786,0.026,0.006,-3.604,-2.472,0.0,0.0,-0.05,0.0,0.706,1,3.593,0.544,-1.0,-0.727
0,3200,-4117.694,0.01,0.005,-3.574,-2.449,0.0,0.0,-0.05,0.0,0.71,1,3.602,0.54,-1.0,-0.197
0,3300,-4473.459,-0.073,0.005,-3.557,-2.437,0.0,0.0,-0.05,0.0,0.713,1,3.609,0.538,-1.0,0.153
0,3400,-4830.401,0.058,0.005,-3.566,-2.444,0.0,0.0,-0.05,0.0,0.711,1,3.605,0.539,-0.749,-0.411
0,3500,-5186.298,-0.11,0.005,-3.559,-2.438,0.0,0.0,-0.05,0.0,0.712,1,3.602,0.538,-0.688,-0.22
0,3600,-5541.19,-0.038,0.005,-3.544,-2.427,0.0,0.0,-0.05,0.0,0.715,1,3.603,0.535,0.607,-0.484
0,3700,-5895.258,0.014,0.004,-3.551,-2.432,0.0,0.0,-0.05,0.0,0.714,1,3.598,0.536,3.0,0.022
0,3800,-6252.66,0.023,0.004,-3.559,-2.438,0.0,0.0,-0.05,0.0,0.712,1,3.586,0.538,-1.0,-0.606
0,3900,-6606.77,0.031,0.004,-3.54,-2.424,0.0,0.0,-0.05,0.0,0.715,1,3.592,0.535,-1.0,-0.538
0,4000,-6961.042,0.033,0.004,-3.543,-2.427,0.0,0.0,-0.05,0.0,0.715,1,3.588,0.535,-1.0,-0.338
1,100,24.96,0.178,0.153,0.078,0.0,0.0,0.0,-0.05,0.0,1.238,0,0.155,-0.013,-1.0,0.186
1,200,45.634,-0.011,0.156,0.083,0.0,0.0,0.0,-0.05,0.0,1.239,0,0.283,-0.011,3.0,-0.511
1,300,64.354,0.235,0.151,0.067,0.0,0.0,0.0,-0.05,0.0,1.234,0,0.391,-0.017,2.06,0.105
1,400,85.15,0.0,0.154,0.055,0.0,0.0,0.0,-0.05,0.0,1.226,0,0.537,-0.024,3.0,-0.121
1,500,103.485,0.0,0.156,0.033,0.0,0.0,0.0,-0.05,0.0,1.214,0,0.681,-0.036,3.0,0.335
1,600,120.564,0.0,0.155,0.046,0.0,0.0,0.0,-0.05,0.0,1.22,0,0.815,-0.03,3.0,-0.257
1,700,139.92,-0.068,0.153,0.034,0.0,0.0,0.0,-0.05,0.0,1.216,0,0.964,-0.034,3.0,0.002
1,800,157.015,0.0,0.157,0.036,0.0,0.0,0.0,-0.05,0.0,1.215,0,1.102,-0.035,1.885,-0.355
1,900,166.783,0.079,0.151,0.022,0.0,0.0,0.0,-0.05,0.0,1.21,0,1.17,-0.04,1.762,0.406
1,1000,179.26,0.151,0.156,0.027,0.0,0.0,0.0,-0.05,0.0,1.21,0,1.273,-0.04,-1.0,-0.079
1,1100,193.655,0.059,0.151,0.02,0.0,0.0,0.0,-0.05,0.0,1.209,0,1.39,-0.041,-1.0,-0.439
1,1200,204.026,0.015,0.15,-0.022,-0.016,0.0,0.0,-0.05,0.0,1.197,0,1.487,-0.053,-0.053,0.257
1,1300,212.819,0.237,0.152,-0.068,-0.05,0.0,0.0,-0.05,0.0,1.19,0,1.625,-0.06,3.0,-0.136
1,1400,213.71,0.067,0.155,-0.116,-0.087,0.0,0.0,-0.05,0.0,1.183,0,1.733,-0.068,3.0,0.325
1,1500,321.595,0.0,0.155,-0.105,-0.079,0.0,0.0,-0.05,0.0,1.184,1,1.913,-0.066,1.321,0.334
1,1600,331.019,0.012,0.149,-0.041,-0.028,0.0,0.0,-0.05,0.0,1.194,1,2.094,-0.056,1.016,0.185
1,1700,346.715,0.026,0.149,0.028,0.0,0.0,0.0,-0.05,0.0,1.214,1,2.241,-0.036,3.0,0.124
1,1800,369.927,0.293,0.154,0.081,0.0,0.0,0.0,-0.05,0.0,1.238,1,2.417,-0.012,1.849,0.157
1,1900,394.896,0.0,0.149,0.082,0.0,0.0,0.0,-0.05,0.0,1.242,1,2.577,0.009,3.0,-0.198
1,2000,415.91,0.23,0.156,0.058,0.0,0.0,0.0,-0.05,0.0,1.226,1,2.719,0.024,2.865,-0.227
1,2100,352.459,-0.023,0.096,-2.691,-1.885,0.0,0.0,-0.05,0.0,0.823,1,3.511,0.426,1.583,-0.65
1,2200,85.252,-0.014,0.095,-2.638,-1.844,0.0,0.0,-0.05,0.0,0.831,1,3.505,0.419,-1.0,-0.637
1,2300,-177.161,-0.001,0.094,-2.595,-1.813,0.0,0.0,-0.05,0.0,0.837,1,3.5,0.413,-1.0,-0.505
1,2400,-434.943,0.0,0.092,-2.545,-1.778,0.0,0.0,-0.05,0.0,0.844,1,3.495,0.405,-1.0,-0.497
1,2500,-686.625,-0.004,0.091,-2.48,-1.729,0.0,0.0,-0.05,0.0,0.854,1,3.489,0.396,-1.0,-0.378
1,2600,-929.985,-0.005,0.089,-2.397,-1.669,0.0,0.0,-0.05,0.0,0.866,1,3.482,0.384,-1.0,-0.75
1,2700,-1168.899,-0.011,0.089,-2.378,-1.655,0.0,0.0,-0.05,0.0,0.869,1,3.479,0.381,-1.0,-0.442
1,2800,-1403.475,0.025,0.087,-2.305,-1.6,0.0,0.0,-0.05,0.0,0.88,1,3.474,0.371,0.048,-0.5
1,2900,-1630.057,-0.011,0.085,-2.204,-1.53,0.0,0.0,-0.05,0.0,0.894,1,3.468,0.354,-1.0,-0.35
1,3000,-1843.94,-0.003,0.082,-2.092,-1.447,0.0,0.0,-0.05,0.0,0.911,1,3.463,0.339,-1.0,-0.7
1,3100,-2047.34,0.0,0.08,-1.979,-1.364,0.0,0.0,-0.05,0.0,0.927,1,3.458,0.323,-1.0,-0.663
1,3200,-2239.952,-0.005,0.078,-1.878,-1.29,0.0,0.0,-0.05,0.0,0.942,1,3.454,0.308,-1.0,-0.528
1,3300,-2416.066,0.001,0.074,-1.624,-1.108,0.0,0.0,-0.05,0.0,0.978,1,3.451,0.27,-0.995,-0.365
1,3400,-2568.874,0.001,0.07,-1.459,-0.986,0.0,0.0,-0.05,0.0,1.003,1,3.451,0.247,-1.0,-0.4
1,3500,-2705.45,0.007,0.067,-1.303,-0.873,0.0,0.0,-0.05,0.0,1.025,1,3.453,0.223,-0.463,-0.5
1,3600,-2828.685,-0.002,0.063,-1.186,-0.786,0.0,0.0,-0.05,0.0,1.043,1,3.455,0.206,-1.0,-0.65
1,3700,-2941.026,0.005,0.061,-1.081,-0.708,0.0,0.0,-0.05,0.0,1.058,1,3.457,0.192,-1.0,-0.75
1,3800,-3044.99,0.0,0.058,-0.988,-0.641,0.0,0.0,-0.05,0.0,1.072,1,3.458,0.178,-1.0,-0.75
1,3900,-3138.2,-0.005,0.056,-0.892,-0.57,0.0,0.0,-0.05,0.0,1.086,1,3.461,0.164,-1.0,-0.75
1,4000,-3223.971,0.01,0.053,-0.811,-0.51,0.0,0.0,-0.05,0.0,1.098,1,3.464,0.152,-1.0,-0.55
1,4100,-3281.023,0.028,0.024,-0.027,0.0,0.0,0.0,-0.05,0.0,1.25,1,3.596,-0.0,-1.0,-0.45
1,4200,-3283.411,0.018,0.023,-0.045,0.0,0.0,0.0,-0.05,0.0,1.241,1,3.609,-0.009,-1.0,-0.607
1,4300,-3287.486,0.027,0.022,-0.057,0.0,0.0,0.0,-0.05,0.0,1.236,1,3.616,-0.014,-1.0,-0.576
1,4400,-3292.863,0.012,0.02,-0.07,0.0,0.0,0.0,-0.05,0.0,1.23,1,3.627,-0.02,-1.0,-0.37
1,4500,-3299.588,0.0,0.019,-0.079,0.0,0.0,0.0,-0.05,0.0,1.226,1,3.636,-0.024,-1.0,-0.701
1,4600,-3307.543,-0.021,0.019,-0.086,0.0,0.0,0.0,-0.05,0.0,1.222,1,3.639,-0.028,-1.0,-0.513
1,4700,-3315.853,0.0,0.018,-0.097,0.0,0.0,0.0,-0.05,0.0,1.218,1,3.646,-0.032,0.941,-0.3
1,4800,-3325.09,0.031,0.016,-0.111,0.0,0.0,0.0,-0.05,0.0,1.212,1,3.655,-0.039,-1.0,-0.52
1,4900,-3335.862,-0.005,0.015,-0.126,0.0,0.0,0.0,-0.05,0.0,1.204,1,3.668,-0.046,-1.0,-0.65
1,5000,-3348.767,0.044,0.015,-0.138,-0.002,0.0,0.0,-0.05,0.0,1.2,1,3.67,-0.051,-0.387,-0.75
1,5100,-3364.145,0.001,0.015,-0.164,-0.02,0.0,0.0,-0.05,0.0,1.196,1,3.669,-0.054,3.0,-0.45
1,5200,-3380.972,-0.054,0.014,-0.185,-0.035,0.0,0.0,-0.05,0.0,1.193,1,3.674,-0.057,0.395,-0.351
1,5300,-3399.93,-0.002,0.013,-0.207,-0.05,0.0,0.0,-0.05,0.0,1.19,1,3.677,-0.06,-0.571,-0.6
1,5400,-3421.072,0.015,0.012,-0.233,-0.068,0.0,0.0,-0.05,0.0,1.186,1,3.685,-0.064,1.278,-0.75
1,5500,-3445.016,0.01,0.011,-0.258,-0.085,0.0,0.0,-0.05,0.0,1.183,1,3.691,-0.067,1.72,-0.568
1,5600,-3471.77,0.018,0.012,-0.266,-0.091,0.0,0.0,-0.05,0.0,1.182,1,3.688,-0.068,0.174,-0.45
1,5700,-3498.942,0.017,0.011,-0.288,-0.106,0.0,0.0,-0.05,0.0,1.179,1,3.694,-0.071,-1.0,-0.65
1,5800,-3528.631,-0.019,0.01,-0.319,-0.128,0.0,0.0,-0.05,0.0,1.174,1,3.701,-0.076,-1.0,-0.578
1,5900,-3560.012,0.029,0.01,-0.335,-0.139,0.0,0.0,-0.05,0.0,1.172,1,3.706,-0.078,-1.0,-0.52
1,6000,-3594.293,0.037,0.01,-0.343,-0.145,0.0,0.0,-0.05,0.0,1.171,1,3.704,-0.079,-0.639,-0.376
1,6100,-3628.945,-0.024,0.009,-0.356,-0.154,0.0,0.0,-0.05,0.0,1.169,1,3.709,-0.081,2.536,-0.489
1,6200,-3658.564,-0.016,0.003,-0.431,-0.203,0.0,0.0,-0.05,0.0,1.159,1,3.805,-0.091,3.0,-0.5
1,6300,-3708.44,0.0,0.001,-0.453,-0.218,0.0,0.0,-0.05,0.0,1.156,1,3.752,-0.094,-1.0,-0.268
1,6400,-3756.877,0.003,0.007,-0.436,-0.21,0.0,0.0,-0.05,0.0,1.158,1,3.713,-0.092,3.0,-0.75
1,6500,-3802.369,-0.016,0.008,-0.463,-0.229,0.0,0.0,-0.05,0.0,1.154,1,3.71,-0.096,0.722,-0.551
1,6600,-3850.789,-0.015,0.009,-0.464,-0.231,0.0,0.0,-0.05,0.0,1.154,1,3.695,-0.096,-1.0,-0.272
1,6700,-3898.067,0.001,0.011,-0.45,-0.222,0.0,0.0,-0.05,0.0,1.156,1,3.683,-0.094,-0.955,-0.75
1,6800,-3943.727,-0.013,0.011,-0.471,-0.237,0.0,0.0,-0.05,0.0,1.153,1,3.685,-0.098,-1.0,-0.65
1,6900,-3991.864,-0.156,0.011,-0.494,-0.254,0.0,0.0,-0.05,0.0,1.149,1,3.687,-0.101,0.639,-0.459
1,7000,-4042.767,-0.003,0.013,-0.504,-0.262,0.0,0.0,-0.05,0.0,1.148,1,3.677,-0.102,3.0,-0.55
1,7100,-4093.86,0.0,0.013,-0.529,-0.28,0.0,0.0,-0.05,0.0,1.144,1,3.68,-0.106,-1.0,-0.384
1,7200,-4147.612,0.028,0.013,-0.557,-0.3,0.0,0.0,-0.05,0.0,1.14,1,3.684,-0.11,-1.0,-0.6
1,7300,-4204.75,-0.004,0.013,-0.584,-0.319,0.0,0.0,-0.05,0.0,1.136,1,3.685,-0.114,-0.963,-0.317
1,7400,-4264.318,0.02,0.014,-0.592,-0.325,0.0,0.0,-0.05,0.0,1.135,1,3.682,-0.115,-1.0,-0.5
1,7500,-4325.216,-0.025,0.016,-0.578,-0.317,0.0,0.0,-0.05,0.0,1.137,1,3.67,-0.113,-1.0,-0.241
1,7600,-4383.276,0.0,0.016,-0.59,-0.325,0.0,0.0,-0.05,0.0,1.135,1,3.665,-0.115,-1.0,-0.6
1,7700,-4443.923,0.0,0.017,-0.614,-0.343,0.0,0.0,-0.05,0.0,1.131,1,3.664,-0.119,-0.724,-0.7
1,7800,-4507.048,0.002,0.016,-0.647,-0.367,0.0,0.0,-0.05,0.0,1.127,1,3.668,-0.123,0.588,-0.7
1,7900,-4572.804,-0.001,0.015,-0.681,-0.39,0.0,0.0,-0.05,0.0,1.122,1,3.675,-0.128,-1.0,-0.5
1,8000,-4641.569,0.026,0.015,-0.711,-0.411,0.0,0.0,-0.05,0.0,1.118,1,3.678,-0.132,-1.0,-0.65
2,100,23.276,0.159,0.154,0.095,0.0,0.0,0.0,-0.05,0.0,1.246,0,0.129,-0.004,-1.0,-0.042
2,200,43.391,0.013,0.059,-3.728,-2.526,-0.102,0.0,-0.05,0.0,0.695,0,0.648,-0.554,1.491,-0.579
2,300,-313.64,-0.002,0.062,-3.519,-2.451,0.0,0.0,-0.05,0.0,0.71,0,0.653,-0.54,1.427,-0.65
2,400,-660.939,-0.002,0.065,-3.394,-2.365,0.0,0.0,-0.05,0.0,0.727,0,0.656,-0.522,1.925,-0.75
2,500,-995.252,0.017,0.068,-3.283,-2.289,0.0,0.0,-0.05,0.0,0.742,0,0.657,-0.506,-1.0,-0.209
2,600,-1314.436,0.012,0.071,-3.134,-2.183,0.0,0.0,-0.05,0.0,0.763,0,0.659,-0.486,-1.0,-0.55
2,700,-1621.329,0.008,0.074,-3.028,-2.109,0.0,0.0,-0.05,0.0,0.778,0,0.661,-0.472,-1.0,-0.632
2,800,-1919.793,-0.0,0.077,-2.947,-2.053,0.0,0.0,-0.05,0.0,0.789,0,0.664,-0.46,-1.0,-0.7
2,900,-2209.312,0.004,0.08,-2.85,-1.985,0.0,0.0,-0.05,0.0,0.803,0,0.662,-0.447,-1.0,-0.7
2,1000,-2489.915,0.0,0.083,-2.76,-1.923,0.0,0.0,-0.05,0.0,0.815,0,0.658,-0.435,-1.0,-0.665
2,1100,-2765.677,0.001,0.083,-2.776,-1.935,0.0,0.0,-0.05,0.0,0.813,0,0.66,-0.437,-1.0,-0.75
2,1200,-3040.009,-0.008,0.085,-2.693,-1.879,0.0,0.0,-0.05,0.0,0.824,0,0.658,-0.425,3.0,-0.61
2,1300,-3308.02,0.003,0.087,-2.644,-1.844,0.0,0.0,-0.05,0.0,0.831,0,0.658,-0.418,-1.0,-0.75
2,1400,-3569.001,0.0,0.089,-2.576,-1.799,0.0,0.0,-0.05,0.0,0.84,0,0.654,-0.408,3.0,-0.434
2,1500,-3823.223,0.002,0.09,-2.526,-1.762,0.0,0.0,-0.05,0.0,0.848,0,0.653,-0.402,-1.0,-0.65
2,1600,-4073.146,-0.002,0.092,-2.483,-1.733,0.0,0.0,-0.05,0.0,0.853,0,0.652,-0.396,-1.0,-0.75
2,1700,-4323.2,-0.001,0.091,-2.521,-1.758,0.0,0.0,-0.05,0.0,0.848,0,0.653,-0.402,-1.0,-0.55
2,1800,-4575.654,0.0,0.091,-2.529,-1.764,0.0,0.0,-0.05,0.0,0.847,0,0.653,-0.403,-1.0,-0.62
2,1900,-4827.96,0.001,0.091,-2.533,-1.767,0.0,0.0,-0.05,0.0,0.847,0,0.653,-0.404,0.779,-0.7
2,2000,-5080.682,0.003,0.092,-2.519,-1.758,0.0,0.0,-0.05,0.0,0.848,0,0.652,-0.402,0.653,-0.75
2,2100,-5334.78,-0.005,0.091,-2.528,-1.765,0.0,0.0,-0.05,0.0,0.847,0,0.654,-0.402,1.855,-0.65
2,2200,-5593.245,0.007,0.09,-2.596,-1.811,0.0,0.0,-0.05,0.0,0.838,0,0.659,-0.412,-1.0,-0.623
2,2300,-5850.219,0.0,0.092,-2.537,-1.771,0.0,0.0,-0.05,0.0,0.846,0,0.657,-0.404,0.411,-0.7
2,2400,-6104.055,0.007,0.092,-2.534,-1.768,0.0,0.0,-0.05,0.0,0.846,0,0.659,-0.404,0.028,-0.65
2,2500,-6359.055,0.006,0.091,-2.584,-1.803,0.0,0.0,-0.05,0.0,0.839,0,0.663,-0.411,-1.0,-0.479
2,2600,-6617.408,0.008,0.091,-2.572,-1.796,0.0,0.0,-0.05,0.0,0.841,0,0.666,-0.409,-1.0,-0.6
2,2700,-6873.43,-0.025,0.091,-2.563,-1.789,0.0,0.0,-0.05,0.0,0.842,0,0.667,-0.408,-1.0,-0.5
2,2800,-7127.15,0.0,0.092,-2.537,-1.771,0.0,0.0,-0.05,0.0,0.846,0,0.666,-0.404,0.297,-0.729
2,2900,-7378.85,-0.015,0.093,-2.494,-1.741,0.0,0.0,-0.05,0.0,0.852,0,0.664,-0.398,-1.0,-0.65
2,3000,-7628.123,-0.01,0.093,-2.51,-1.753,0.0,0.0,-0.05,0.0,0.849,0,0.666,-0.4,-1.0,-0.75
2,3100,-7881.955,0.007,0.092,-2.551,-1.781,0.0,0.0,-0.05,0.0,0.844,0,0.667,-0.406,-1.0,-0.55
2,3200,-8136.699,0.006,0.093,-2.517,-1.758,0.0,0.0,-0.05,0.0,0.848,0,0.665,-0.401,-1.0,-0.484
2,3300,-8390.834,0.001,0.092,-2.597,-1.814,0.0,0.0,-0.05,0.0,0.837,0,0.669,-0.412,-1.0,-0.45
2,3400,-8651.683,-0.003,0.091,-2.604,-1.817,0.0,0.0,-0.05,0.0,0.837,0,0.671,-0.414,3.0,-0.497
2,3500,-8914.12,-0.007,0.091,-2.622,-1.831,0.0,0.0,-0.05,0.0,0.834,0,0.671,-0.416,-1.0,-0.587
2,3600,-9178.076,0.006,0.09,-2.657,-1.856,0.0,0.0,-0.05,0.0,0.829,0,0.675,-0.421,-1.0,-0.75
2,3700,-9442.691,-0.011,0.09,-2.659,-1.857,0.0,0.0,-0.05,0.0,0.829,0,0.676,-0.421,1.658,-0.665
2,3800,-9707.337,-0.008,0.09,-2.658,-1.855,0.0,0.0,-0.05,0.0,0.829,0,0.679,-0.422,-1.0,-0.7
2,3900,-9973.07,-0.006,0.09,-2.658,-1.857,0.0,0.0,-0.05,0.0,0.829,0,0.68,-0.421,2.603,-0.7
2,4000,-10238.153,0.004,0.091,-2.645,-1.847,0.0,0.0,-0.05,0.0,0.831,0,0.68,-0.419,-1.0,-0.559
2,4100,-10500.856,-0.01,0.091,-2.62,-1.831,0.0,0.0,-0.05,0.0,0.834,0,0.68,-0.415,-1.0,-0.408
2,4200,-10760.03,-0.001,0.091,-2.605,-1.819,0.0,0.0,-0.05,0.0,0.836,0,0.681,-0.414,3.0,-0.75
2,4300,-11015.305,-0.0,0.112,-2.083,-1.461,0.0,0.0,-0.05,0.0,0.908,0,0.636,-0.342,-1.0,-0.7
2,4400,-11222.916,-0.008,0.112,-2.085,-1.463,0.0,0.0,-0.05,0.0,0.907,0,0.637,-0.342,0.695,-0.646
2,4500,-11430.954,-0.0,0.11,-2.149,-1.507,0.0,0.0,-0.05,0.0,0.899,0,0.647,-0.352,3.0,-0.471
2,4600,-11647.704,-0.01,0.109,-2.183,-1.53,0.0,0.0,-0.05,0.0,0.894,0,0.652,-0.356,-1.0,-0.65
2,4700,-11865.358,0.044,0.109,-2.172,-1.522,0.0,0.0,-0.05,0.0,0.896,0,0.652,-0.355,-1.0,-0.383
2,4800,-12086.72,-0.0,0.107,-2.255,-1.58,0.0,0.0,-0.05,0.0,0.884,0,0.664,-0.366,-1.0,-0.75
2,4900,-12312.878,0.014,0.106,-2.267,-1.588,0.0,0.0,-0.05,0.0,0.882,0,0.668,-0.368,-1.0,-0.45
2,5000,-12542.263,-0.034,0.104,-2.334,-1.634,0.0,0.0,-0.05,0.0,0.873,0,0.678,-0.377,-1.0,-0.65
2,5100,-12775.311,0.0,0.104,-2.335,-1.635,0.0,0.0,-0.05,0.0,0.873,0,0.679,-0.377,-1.0,-0.443
2,5200,-13007.127,-0.055,0.105,-2.318,-1.624,0.0,0.0,-0.05,0.0,0.875,0,0.677,-0.374,0.327,-0.234
2,5300,-13236.819,-0.006,0.105,-2.282,-1.598,0.0,0.0,-0.05,0.0,0.88,0,0.674,-0.369,-1.0,-0.326
2,5400,-13464.027,-0.001,0.105,-2.255,-1.578,0.0,0.0,-0.05,0.0,0.884,0,0.671,-0.366,-1.0,-0.426
2,5500,-13690.103,-0.002,0.105,-2.242,-1.57,0.0,0.0,-0.05,0.0,0.886,0,0.67,-0.364,-1.0,-0.187
2,5600,-13914.256,0.0,0.106,-2.218,-1.552,0.0,0.0,-0.05,0.0,0.89,0,0.668,-0.36,3.0,-0.373
2,5700,-14137.586,-0.0,0.104,-2.251,-1.576,0.0,0.0,-0.05,0.0,0.885,0,0.673,-0.365,1.87,-0.406
2,5800,-14361.87,0.0,0.105,-2.226,-1.558,0.0,0.0,-0.05,0.0,0.888,0,0.67,-0.361,1.862,-0.191
2,5900,-14585.272,-0.001,0.105,-2.238,-1.566,0.0,0.0,-0.05,0.0,0.887,0,0.672,-0.363,3.0,-0.419
2,6000,-14809.052,0.032,0.105,-2.233,-1.561,0.0,0.0,-0.05,0.0,0.888,0,0.673,-0.363,2.11,-0.365
2,6100,-15032.87,0.019,0.104,-2.26,-1.581,0.0,0.0,-0.05,0.0,0.884,0,0.677,-0.366,1.72,-0.65
2,6200,-15259.167,0.0,0.103,-2.271,-1.589,0.0,0.0,-0.05,0.0,0.882,0,0.68,-0.368,-1.0,-0.75
2,6300,-15487.758,0.007,0.102,-2.304,-1.611,0.0,0.0,-0.05,0.0,0.878,0,0.683,-0.372,-0.067,-0.609
2,6400,-15684.688,0.01,0.115,-1.692,-1.183,0.0,0.0,-0.05,0.0,0.963,0,0.609,-0.287,1.07,-0.55
2,6500,-15854.2,-0.002,0.115,-1.691,-1.183,0.0,0.0,-0.05,0.0,0.963,0,0.61,-0.286,3.0,-0.426
2,6600,-16023.382,-0.001,0.115,-1.701,-1.19,0.0,0.0,-0.05,0.0,0.962,0,0.612,-0.288,-1.0,-0.481
2,6700,-16192.777,-0.003,0.116,-1.665,-1.165,0.0,0.0,-0.05,0.0,0.967,0,0.607,-0.283,2.158,-0.137
2,6800,-16359.165,-0.009,0.116,-1.665,-1.165,0.0,0.0,-0.05,0.0,0.967,0,0.607,-0.283,-1.0,-0.149
2,6900,-16525.668,-0.001,0.114,-1.702,-1.189,0.0,0.0,-0.05,0.0,0.962,0,0.615,-0.289,-1.0,-0.7
2,7000,-16693.608,0.12,0.115,-1.649,-1.152,0.0,0.0,-0.05,0.0,0.97,0,0.61,-0.282,-1.0,-0.4
2,7100,-16856.986,0.0,0.117,-1.619,-1.132,0.0,0.0,-0.05,0.0,0.974,0,0.606,-0.277,-1.0,-0.422
2,7200,-17021.656,0.001,0.115,-1.691,-1.183,0.0,0.0,-0.05,0.0,0.963,0,0.617,-0.287,-1.0,-0.355
2,7300,-17190.444,0.04,0.115,-1.698,-1.187,0.0,0.0,-0.05,0.0,0.963,0,0.619,-0.288,-1.0,-0.325
2,7400,-17358.775,0.008,0.115,-1.678,-1.174,0.0,0.0,-0.05,0.0,0.965,0,0.615,-0.284,1.131,-0.7
2,7500,-17525.39,-0.001,0.115,-1.672,-1.169,0.0,0.0,-0.05,0.0,0.966,0,0.616,-0.284,-1.0,-0.395
2,7600,-17690.678,-0.017,0.116,-1.65,-1.155,0.0,0.0,-0.05,0.0,0.969,0,0.613,-0.28,-1.0,-0.395
2,7700,-17856.343,0.0,0.114,-1.68,-1.173,0.0,0.0,-0.05,0.0,0.965,0,0.62,-0.286,2.187,-0.495
2,7800,-18024.579,0.0,0.115,-1.675,-1.172,0.0,0.0,-0.05,0.0,0.966,0,0.62,-0.284,-1.0,-0.439
