episode,step,total_reward,r_progress,r_heading,r_lane,r_wall_soft,r_wall_danger,r_speed_wall,r_time_penalty,r_checkpoint,min_lidar_m,wp_index,x,y,speed_mps,steer_rad
0,100,23.189,0.0,0.141,0.067,0.0,0.0,0.0,-0.05,0.0,1.226,0,0.144,0.024,-1.0,0.371
0,200,32.082,-0.016,0.141,0.059,0.0,0.0,0.0,-0.05,0.0,1.219,0,0.169,0.031,-0.22,0.004
0,300,39.799,0.0,0.14,0.052,0.0,0.0,0.0,-0.05,0.0,1.211,0,0.191,0.039,0.6,-0.479
0,400,50.584,0.016,0.145,-0.004,-0.04,0.0,0.0,-0.05,0.0,1.192,0,0.264,0.058,3.0,-0.027
0,500,54.163,0.24,0.145,-0.213,-0.214,0.0,0.0,-0.05,0.0,1.157,0,0.41,0.093,3.0,0.098
0,600,38.102,0.0,0.142,-0.479,-0.434,0.0,0.0,-0.05,0.0,1.113,0,0.605,0.137,-1.0,0.009
0,700,-8.091,-0.003,0.14,-0.554,-0.495,0.0,0.0,-0.05,0.0,1.101,0,0.649,0.149,3.0,-0.209
0,800,-59.888,0.086,0.145,-0.637,-0.568,0.0,0.0,-0.05,0.0,1.086,0,0.714,0.164,3.0,-0.109
0,900,-110.085,0.0,0.151,-0.793,-0.703,0.0,0.0,-0.05,0.0,1.059,0,0.945,0.191,3.0,0.033
0,1000,-170.863,0.28,0.143,-0.93,-0.81,0.0,0.0,-0.05,0.0,1.038,0,1.19,0.212,3.0,0.115
0,1100,-251.227,0.208,0.151,-1.006,-0.88,0.0,0.0,-0.05,0.0,1.024,0,1.381,0.226,3.0,0.219
0,1200,-337.33,0.259,0.146,-1.098,-0.953,0.0,0.0,-0.05,0.0,1.009,0,1.576,0.241,3.0,0.12
0,1300,-430.557,0.264,0.139,-1.248,-1.073,0.0,0.0,-0.05,0.0,0.985,0,1.813,0.264,3.0,-0.019
0,1400,-449.954,-0.045,0.14,-1.328,-1.141,0.0,0.0,-0.05,0.0,0.972,1,1.924,0.278,-1.0,0.4
0,1500,-582.051,0.018,0.138,-1.341,-1.149,0.0,0.0,-0.05,0.0,0.97,1,1.938,0.28,-1.0,0.325
0,1600,-716.159,0.0,0.138,-1.336,-1.145,0.0,0.0,-0.05,0.0,0.971,1,1.94,0.279,-1.0,0.565
0,1700,-849.072,0.0,0.138,-1.324,-1.135,0.0,0.0,-0.05,0.0,0.973,1,1.938,0.277,3.0,0.335
0,1800,-980.902,0.016,0.138,-1.302,-1.116,0.0,0.0,-0.05,0.0,0.977,1,1.932,0.273,-1.0,0.391
0,1900,-1110.334,-0.004,0.137,-1.313,-1.125,0.0,0.0,-0.05,0.0,0.975,1,1.944,0.275,3.0,0.2
0,2000,-1241.913,0.019,0.135,-1.357,-1.16,0.0,0.0,-0.05,0.0,0.968,1,1.963,0.282,-1.0,0.396
0,2100,-1377.502,0.007,0.136,-1.379,-1.179,0.0,0.0,-0.05,0.0,0.964,1,1.97,0.285,-1.0,0.333
0,2200,-1515.238,-0.029,0.136,-1.372,-1.173,0.0,0.0,-0.05,0.0,0.965,1,1.967,0.284,-1.0,0.282
0,2300,-1652.654,-0.016,0.135,-1.379,-1.179,0.0,0.0,-0.05,0.0,0.964,1,1.972,0.286,0.486,0.474
0,2400,-1790.008,0.052,0.136,-1.364,-1.166,0.0,0.0,-0.05,0.0,0.967,1,1.967,0.283,-1.0,0.396
0,2500,-1925.486,0.005,0.136,-1.347,-1.153,0.0,0.0,-0.05,0.0,0.969,1,1.962,0.281,-1.0,-0.137
0,2600,-2060.866,-0.016,0.136,-1.357,-1.161,0.0,0.0,-0.05,0.0,0.968,1,1.965,0.282,0.165,0.337
0,2700,-2196.225,-0.017,0.137,-1.334,-1.142,0.0,0.0,-0.05,0.0,0.972,1,1.958,0.278,0.207,0.637
0,2800,-2328.972,0.057,0.136,-1.33,-1.138,0.0,0.0,-0.05,0.0,0.972,1,1.96,0.278,1.021,0.356
0,2900,-2461.629,0.0,0.136,-1.307,-1.12,0.0,0.0,-0.05,0.0,0.976,1,1.955,0.274,-0.636,0.27
0,3000,-2591.922,0.0,0.136,-1.31,-1.122,0.0,0.0,-0.05,0.0,0.976,1,1.959,0.274,-1.0,0.189
0,3100,-2722.677,-0.064,0.136,-1.308,-1.12,0.0,0.0,-0.05,0.0,0.976,1,1.96,0.274,-1.0,0.167
0,3200,-2853.393,-0.002,0.136,-1.312,-1.123,0.0,0.0,-0.05,0.0,0.975,1,1.964,0.275,3.0,-0.103
0,3300,-2985.709,-0.039,0.136,-1.317,-1.128,0.0,0.0,-0.05,0.0,0.974,1,1.965,0.275,-1.0,0.521
0,3400,-3116.152,-0.05,0.137,-1.282,-1.1,0.0,0.0,-0.05,0.0,0.98,1,1.959,0.27,3.0,0.35
0,3500,-3243.008,-0.018,0.136,-1.274,-1.092,0.0,0.0,-0.05,0.0,0.982,1,1.962,0.268,-1.0,0.7
0,3600,-3369.816,-0.018,0.136,-1.281,-1.096,0.0,0.0,-0.05,0.0,0.981,1,1.967,0.27,0.291,-0.067
0,3700,-3498.895,-0.015,0.134,-1.327,-1.134,0.0,0.0,-0.05,0.0,0.973,1,1.986,0.277,0.409,0.642
0,3800,-3630.63,0.066,0.134,-1.328,-1.135,0.0,0.0,-0.05,0.0,0.973,1,1.989,0.278,1.248,-0.062
0,3900,-3763.999,-0.007,0.134,-1.349,-1.153,0.0,0.0,-0.05,0.0,0.969,1,1.996,0.281,3.0,0.229
0,4000,-3899.506,-0.055,0.134,-1.343,-1.148,0.0,0.0,-0.05,0.0,0.97,1,1.992,0.279,-1.0,0.02
0,4100,-4034.882,0.0,0.134,-1.329,-1.136,0.0,0.0,-0.05,0.0,0.973,1,1.987,0.277,-1.0,0.014
0,4200,-4167.413,0.007,0.133,-1.336,-1.141,0.0,0.0,-0.05,0.0,0.972,1,1.992,0.278,-0.015,0.35
0,4300,-4299.842,0.045,0.135,-1.295,-1.108,0.0,0.0,-0.05,0.0,0.978,1,1.98,0.272,-1.0,0.686
0,4400,-4428.371,0.0,0.135,-1.29,-1.104,0.0,0.0,-0.05,0.0,0.979,1,1.98,0.271,-1.0,0.158
0,4500,-4557.02,-0.006,0.135,-1.273,-1.091,0.0,0.0,-0.05,0.0,0.982,1,1.977,0.268,3.0,0.7
0,4600,-4683.767,0.003,0.135,-1.274,-1.09,0.0,0.0,-0.05,0.0,0.982,1,1.982,0.268,1.211,0.1
0,4700,-4810.69,-0.032,0.135,-1.261,-1.08,0.0,0.0,-0.05,0.0,0.984,1,1.979,0.265,3.0,0.395
0,4800,-4936.048,-0.011,0.135,-1.251,-1.071,0.0,0.0,-0.05,0.0,0.986,1,1.98,0.265,-0.539,0.677
0,4900,-5061.413,0.0,0.134,-1.254,-1.073,0.0,0.0,-0.05,0.0,0.985,1,1.983,0.265,-1.0,0.403
0,5000,-5186.148,-0.017,0.134,-1.232,-1.054,0.0,0.0,-0.05,0.0,0.989,1,1.981,0.262,3.0,0.7
0,5100,-5309.493,0.0,0.134,-1.227,-1.051,0.0,0.0,-0.05,0.0,0.99,1,1.98,0.26,-1.0,0.461
0,5200,-5431.652,-0.007,0.134,-1.215,-1.04,0.0,0.0,-0.05,0.0,0.992,1,1.979,0.258,-1.0,0.728
0,5300,-5553.086,0.008,0.134,-1.202,-1.03,0.0,0.0,-0.05,0.0,0.994,1,1.977,0.256,-1.0,0.55
0,5400,-5672.605,0.064,0.134,-1.179,-1.011,0.0,0.0,-0.05,0.0,0.998,1,1.972,0.252,-1.0,0.39
0,5500,-5789.725,-0.023,0.136,-1.142,-0.982,0.0,0.0,-0.05,0.0,1.004,1,1.961,0.246,1.511,0.7
0,5600,-5903.943,0.027,0.135,-1.132,-0.972,0.0,0.0,-0.05,0.0,1.006,1,1.965,0.245,-0.37,0.25
0,5700,-6016.69,-0.01,0.136,-1.111,-0.956,0.0,0.0,-0.05,0.0,1.009,1,1.957,0.241,-1.0,0.668
0,5800,-6127.271,-0.004,0.135,-1.107,-0.952,0.0,0.0,-0.05,0.0,1.01,1,1.959,0.24,-1.0,0.649
0,5900,-6236.427,0.058,0.136,-1.079,-0.929,0.0,0.0,-0.05,0.0,1.014,1,1.956,0.236,-1.0,0.25
0,6000,-6344.077,-0.011,0.136,-1.071,-0.923,0.0,0.0,-0.05,0.0,1.015,1,1.954,0.235,-1.0,0.713
0,6100,-6450.91,0.125,0.135,-1.076,-0.925,0.0,0.0,-0.05,0.0,1.015,1,1.96,0.236,-0.352,0.342
0,6200,-6671.484,0.0,0.065,-3.149,-2.522,-0.088,0.0,-0.05,0.0,0.696,1,2.194,0.554,-1.0,-0.71
0,6300,-6971.86,0.01,0.06,-2.938,-2.416,0.0,0.0,-0.05,0.0,0.717,1,2.197,0.532,-1.0,-0.609
0,6400,-7258.47,0.011,0.056,-2.809,-2.305,0.0,0.0,-0.05,0.0,0.739,1,2.202,0.51,-1.0,-0.65
0,6500,-7529.23,0.022,0.052,-2.639,-2.16,0.0,0.0,-0.05,0.0,0.768,1,2.213,0.482,-1.0,-0.691
0,6600,-7781.973,0.036,0.047,-2.451,-1.999,0.0,0.0,-0.05,0.0,0.8,1,2.23,0.448,-1.0,-0.362
0,6700,-8004.569,0.046,0.042,-2.101,-1.702,0.0,0.0,-0.05,0.0,0.86,1,2.27,0.39,-1.0,-0.315
0,6800,-8205.964,0.017,0.037,-1.975,-1.593,0.0,0.0,-0.05,0.0,0.881,1,2.286,0.369,-1.0,-0.65
0,6900,-8394.551,0.066,0.032,-1.826,-1.466,0.0,0.0,-0.05,0.0,0.907,1,2.311,0.342,-1.0,-0.191
0,7000,-8560.207,0.053,0.026,-1.608,-1.279,0.0,0.0,-0.05,0.0,0.944,1,2.355,0.305,-1.0,-0.334
0,7100,-8718.785,0.0,0.026,-1.588,-1.262,0.0,0.0,-0.05,0.0,0.948,1,2.358,0.302,-1.0,-0.465
0,7200,-8876.688,0.001,0.026,-1.573,-1.249,0.0,0.0,-0.05,0.0,0.95,1,2.362,0.3,-1.0,-0.216
0,7300,-9029.011,0.001,0.025,-1.52,-1.204,0.0,0.0,-0.05,0.0,0.959,1,2.375,0.291,-1.0,0.014
0,7400,-9168.705,0.148,0.027,-1.327,-1.047,0.0,0.0,-0.05,0.0,0.991,1,2.426,0.258,-1.0,0.167
0,7500,-9283.008,0.071,0.023,-1.097,-0.85,0.0,0.0,-0.05,0.0,1.03,1,2.479,0.22,-1.0,-0.349
0,7600,-9375.745,0.068,0.024,-0.892,-0.681,0.0,0.0,-0.05,0.0,1.064,1,2.543,0.185,-1.0,0.369
0,7700,-9444.969,0.081,0.029,-0.622,-0.46,0.0,0.0,-0.05,0.0,1.108,1,2.61,0.14,-1.0,0.073
0,7800,-9488.252,0.005,0.029,-0.414,-0.286,0.0,0.0,-0.05,0.0,1.143,1,2.656,0.107,-1.0,-0.205
0,7900,-9511.681,0.001,0.028,-0.185,-0.094,0.0,0.0,-0.05,0.0,1.181,1,2.711,0.069,-1.0,-0.189
0,8000,-9523.718,0.009,0.028,-0.07,0.0,0.0,0.0,-0.05,0.0,1.201,1,2.742,0.048,-1.0,-0.001
1,100,19.509,-0.002,0.144,0.085,0.0,0.0,0.0,-0.05,0.0,1.241,0,0.098,0.009,3.0,0.6
1,200,20.625,0.0,0.155,0.09,0.0,0.0,0.0,-0.05,0.0,1.235,0,0.023,-0.015,3.0,0.607
1,300,40.515,0.204,0.142,0.083,0.0,0.0,0.0,-0.05,0.0,1.242,0,0.133,0.009,1.661,-0.0
1,400,51.034,-0.039,0.14,0.071,0.0,0.0,0.0,-0.05,0.0,1.23,0,0.164,0.019,0.939,0.085
1,500,60.401,-0.017,0.141,0.061,0.0,0.0,0.0,-0.05,0.0,1.221,0,0.191,0.029,3.0,0.234
1,600,67.444,-0.01,0.14,0.058,0.0,0.0,0.0,-0.05,0.0,1.218,0,0.202,0.032,0.051,-0.003
1,700,74.02,-0.008,0.139,0.052,0.0,0.0,0.0,-0.05,0.0,1.213,0,0.213,0.037,1.105,-0.103
1,800,79.781,-0.004,0.139,0.049,0.0,0.0,0.0,-0.05,0.0,1.21,0,0.22,0.04,1.233,0.103
1,900,85.572,-0.005,0.138,0.045,0.0,0.0,0.0,-0.05,0.0,1.206,0,0.231,0.044,-1.0,0.139
1,1000,90.149,0.025,0.139,0.045,0.0,0.0,0.0,-0.05,0.0,1.206,0,0.231,0.044,1.896,-0.045
1,1100,94.475,0.031,0.14,0.046,0.0,0.0,0.0,-0.05,0.0,1.206,0,0.23,0.044,1.604,0.102
1,1200,99.239,0.001,0.139,0.044,0.0,0.0,0.0,-0.05,0.0,1.205,0,0.232,0.045,-0.833,0.299
1,1300,104.607,-0.006,0.138,0.032,-0.005,0.0,0.0,-0.05,0.0,1.199,0,0.249,0.051,-1.0,0.121
1,1400,106.927,0.113,0.138,-0.005,-0.035,0.0,0.0,-0.05,0.0,1.193,0,0.265,0.058,3.0,0.28
1,1500,105.066,-0.075,0.137,-0.022,-0.049,0.0,0.0,-0.05,0.0,1.19,0,0.27,0.06,-1.0,-0.128
1,1600,102.565,0.0,0.136,-0.015,-0.043,0.0,0.0,-0.05,0.0,1.191,0,0.265,0.059,-1.0,-0.346
1,1700,101.66,-0.001,0.135,0.011,-0.02,0.0,0.0,-0.05,0.0,1.196,0,0.252,0.054,-0.145,-0.13
1,1800,102.488,-0.062,0.135,0.023,-0.011,0.0,0.0,-0.05,0.0,1.198,0,0.246,0.051,-0.197,-0.277
1,1900,104.237,0.0,0.135,0.044,0.0,0.0,0.0,-0.05,0.0,1.209,0,0.224,0.041,-1.0,0.047
1,2000,108.702,0.076,0.135,0.044,0.0,0.0,0.0,-0.05,0.0,1.209,0,0.225,0.041,-1.0,-0.233
1,2100,112.746,0.0,0.134,0.046,0.0,0.0,0.0,-0.05,0.0,1.212,0,0.219,0.039,-1.0,-0.407
1,2200,117.295,0.0,0.134,0.046,0.0,0.0,0.0,-0.05,0.0,1.211,0,0.219,0.039,-1.0,-0.398
1,2300,99.884,-0.005,0.115,-0.095,-0.091,0.0,0.0,-0.05,0.0,1.182,0,0.07,-0.068,-1.0,0.045
1,2400,84.275,0.0,0.116,-0.172,-0.156,0.0,0.0,-0.05,0.0,1.169,0,0.059,-0.081,-1.0,-0.177
1,2500,57.745,-0.041,0.114,-0.316,-0.275,0.0,0.0,-0.05,0.0,1.145,0,0.039,-0.105,-1.0,-0.386
1,2600,17.002,-0.002,0.11,-0.463,-0.394,0.0,0.0,-0.05,0.0,1.121,0,0.02,-0.129,1.859,-0.086
1,2700,-38.566,-0.034,0.107,-0.685,-0.577,0.0,0.0,-0.05,0.0,1.085,0,-0.004,-0.166,-1.0,0.017
1,2800,-116.031,-0.05,0.105,-0.898,-0.75,0.0,0.0,-0.05,0.0,1.05,0,-0.025,-0.203,-1.0,0.05
1,2900,-224.283,-0.047,0.103,-1.228,-1.024,0.0,0.0,-0.05,0.0,0.995,0,-0.052,-0.258,-1.0,-0.034
1,3000,-368.237,-0.014,0.1,-1.572,-1.31,0.0,0.0,-0.05,0.0,0.938,0,-0.074,-0.312,-1.0,-0.124
1,3100,-538.224,-0.019,0.097,-1.837,-1.528,0.0,0.0,-0.05,0.0,0.894,0,-0.088,-0.356,-1.0,-0.294
1,3200,-736.416,0.0,0.092,-2.069,-1.718,0.0,0.0,-0.05,0.0,0.856,0,-0.098,-0.394,-1.0,-0.65
1,3300,-950.697,-0.002,0.088,-2.204,-1.826,0.0,0.0,-0.05,0.0,0.835,0,-0.102,-0.416,-1.0,-0.75
1,3400,-1179.358,-0.007,0.084,-2.372,-1.963,0.0,0.0,-0.05,0.0,0.807,0,-0.104,-0.443,-1.0,-0.655
1,3500,-1425.015,-0.007,0.08,-2.54,-2.1,0.0,0.0,-0.05,0.0,0.78,0,-0.104,-0.47,-1.0,-0.641
1,3600,-1688.699,0.0,0.075,-2.71,-2.238,0.0,0.0,-0.05,0.0,0.752,0,-0.1,-0.498,-1.0,-0.6
