episode,step,total_reward,r_progress,r_heading,r_lane,r_wall_soft,r_wall_danger,r_speed_wall,r_time_penalty,r_checkpoint,min_lidar_m,wp_index,x,y,speed_mps,steer_rad
0,100,10.708,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,1.247,0.5
0,200,21.416,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.25
0,300,32.124,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.7
0,400,42.832,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,-1.0,0.7
0,500,53.54,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.666
0,600,64.248,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.75
0,700,74.956,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,-0.179
0,800,85.664,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.016
0,900,96.372,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.677
0,1000,107.08,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.75
0,1100,117.788,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.395
0,1200,128.496,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.26
0,1300,139.204,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.55
0,1400,149.911,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.75
0,1500,160.619,0.0,0.157,0.107,0.0,0.0,0.0,-0.05,0.0,1.25,0,0.0,0.0,3.0,0.55
